Time [s], Analyzer Name, Decoded Protocol Result
15.410970000000001,To programmer,? (0x3F)
15.411495000000000,To programmer,'255' (0xFF)
15.412020000000000,To programmer,? (0x3F)
15.412545000000000,To programmer,'255' (0xFF)
15.413069999999999,To programmer,? (0x3F)
15.413600000000001,To programmer,'255' (0xFF)
15.414125000000000,To programmer,? (0x3F)
15.414650000000000,To programmer,'255' (0xFF)
15.416365000000001,To programmer,? (0x3F)
15.416895000000000,To programmer,'255' (0xFF)
15.417420000000000,To programmer,? (0x3F)
15.417945000000000,To programmer,'255' (0xFF)
15.418469999999999,To programmer,? (0x3F)
15.418995000000001,To programmer,'255' (0xFF)
15.419520000000000,To programmer,? (0x3F)
15.420045000000000,To programmer,'255' (0xFF)
15.420570000000000,To programmer,? (0x3F)
15.421094999999999,To programmer,'255' (0xFF)
15.421625000000001,To programmer,? (0x3F)
15.422150000000000,To programmer,'255' (0xFF)
15.422675000000000,To programmer,? (0x3F)
15.423200000000000,To programmer,'255' (0xFF)
15.423724999999999,To programmer,? (0x3F)
15.424250000000001,To programmer,'255' (0xFF)
15.424775000000000,To programmer,? (0x3F)
15.425300000000000,To programmer,'255' (0xFF)
15.425829999999999,To programmer,? (0x3F)
15.426354999999999,To programmer,'255' (0xFF)
15.426880000000001,To programmer,? (0x3F)
15.427405000000000,To programmer,'255' (0xFF)
15.427930000000000,To programmer,? (0x3F)
15.428455000000000,To programmer,'255' (0xFF)
15.428979999999999,To programmer,? (0x3F)
15.429505000000001,To programmer,'255' (0xFF)
15.430030000000000,To programmer,? (0x3F)
15.430560000000000,To programmer,'255' (0xFF)
15.431084999999999,To programmer,? (0x3F)
15.431609999999999,To programmer,'255' (0xFF)
15.432135000000001,To programmer,? (0x3F)
15.432660000000000,To programmer,'255' (0xFF)
15.434419999999999,To programmer,? (0x3F)
15.434945000000001,To programmer,'255' (0xFF)
15.435470000000000,To programmer,? (0x3F)
15.435995000000000,To programmer,'255' (0xFF)
15.436525000000000,To programmer,? (0x3F)
15.437049999999999,To programmer,'255' (0xFF)
15.437575000000001,To programmer,? (0x3F)
15.438100000000000,To programmer,'255' (0xFF)
15.438625000000000,To programmer,? (0x3F)
15.439150000000000,To programmer,'255' (0xFF)
15.439674999999999,To programmer,? (0x3F)
15.440200000000001,To programmer,'255' (0xFF)
15.440730000000000,To programmer,? (0x3F)
15.441255000000000,To programmer,'255' (0xFF)
15.441780000000000,To programmer,? (0x3F)
15.442304999999999,To programmer,'255' (0xFF)
15.442830000000001,To programmer,? (0x3F)
15.443355000000000,To programmer,'255' (0xFF)
15.443880000000000,To programmer,? (0x3F)
15.444405000000000,To programmer,'255' (0xFF)
15.444929999999999,To programmer,? (0x3F)
15.445460000000001,To programmer,'255' (0xFF)
15.445985000000000,To programmer,? (0x3F)
15.446510000000000,To programmer,'255' (0xFF)
15.447035000000000,To programmer,? (0x3F)
15.447559999999999,To programmer,'255' (0xFF)
15.448085000000001,To programmer,? (0x3F)
15.448610000000000,To programmer,'255' (0xFF)
15.449135000000000,To programmer,? (0x3F)
15.449660000000000,To programmer,'255' (0xFF)
15.450189999999999,To programmer,? (0x3F)
15.450715000000001,To programmer,'255' (0xFF)
15.452380000000000,To programmer,? (0x3F)
15.452909999999999,To programmer,'255' (0xFF)
15.453435000000001,To programmer,? (0x3F)
15.453960000000000,To programmer,'255' (0xFF)
15.454485000000000,To programmer,? (0x3F)
15.455010000000000,To programmer,'255' (0xFF)
15.455534999999999,To programmer,? (0x3F)
15.456060000000001,To programmer,'255' (0xFF)
15.456585000000000,To programmer,? (0x3F)
15.457110000000000,To programmer,'255' (0xFF)
15.457640000000000,To programmer,? (0x3F)
15.458164999999999,To programmer,'255' (0xFF)
15.458690000000001,To programmer,? (0x3F)
15.459215000000000,To programmer,'255' (0xFF)
15.459740000000000,To programmer,? (0x3F)
15.460265000000000,To programmer,'255' (0xFF)
15.460789999999999,To programmer,? (0x3F)
15.461315000000001,To programmer,'255' (0xFF)
15.461840000000000,To programmer,? (0x3F)
15.462370000000000,To programmer,'255' (0xFF)
15.462895000000000,To programmer,? (0x3F)
15.463419999999999,To programmer,'255' (0xFF)
15.463945000000001,To programmer,? (0x3F)
15.464470000000000,To programmer,'255' (0xFF)
15.464995000000000,To programmer,? (0x3F)
15.465520000000000,To programmer,'255' (0xFF)
15.466044999999999,To programmer,? (0x3F)
15.466575000000001,To programmer,'255' (0xFF)
15.467100000000000,To programmer,? (0x3F)
15.467625000000000,To programmer,'255' (0xFF)
15.468150000000000,To programmer,? (0x3F)
15.468674999999999,To programmer,'255' (0xFF)
15.470390000000000,To programmer,? (0x3F)
15.470915000000000,To programmer,'255' (0xFF)
15.471439999999999,To programmer,? (0x3F)
15.471965000000001,To programmer,'255' (0xFF)
15.472495000000000,To programmer,? (0x3F)
15.473020000000000,To programmer,'255' (0xFF)
15.473545000000000,To programmer,? (0x3F)
15.474069999999999,To programmer,'255' (0xFF)
15.474595000000001,To programmer,? (0x3F)
15.475120000000000,To programmer,'255' (0xFF)
15.475645000000000,To programmer,? (0x3F)
15.476170000000000,To programmer,'255' (0xFF)
15.476694999999999,To programmer,? (0x3F)
15.477225000000001,To programmer,'255' (0xFF)
15.477750000000000,To programmer,? (0x3F)
15.478275000000000,To programmer,'255' (0xFF)
15.478800000000000,To programmer,? (0x3F)
15.479324999999999,To programmer,'255' (0xFF)
15.479850000000001,To programmer,? (0x3F)
15.480375000000000,To programmer,'255' (0xFF)
15.480900000000000,To programmer,? (0x3F)
15.481425000000000,To programmer,'255' (0xFF)
15.481954999999999,To programmer,? (0x3F)
15.482480000000001,To programmer,'255' (0xFF)
15.483005000000000,To programmer,? (0x3F)
15.483530000000000,To programmer,'255' (0xFF)
15.484055000000000,To programmer,? (0x3F)
15.484579999999999,To programmer,'255' (0xFF)
15.485105000000001,To programmer,? (0x3F)
15.485630000000000,To programmer,'255' (0xFF)
15.486155000000000,To programmer,? (0x3F)
15.486685000000000,To programmer,'255' (0xFF)
15.488395000000001,To programmer,? (0x3F)
15.488925000000000,To programmer,'255' (0xFF)
15.489450000000000,To programmer,? (0x3F)
15.489974999999999,To programmer,'255' (0xFF)
15.490500000000001,To programmer,? (0x3F)
15.491025000000000,To programmer,'255' (0xFF)
15.491550000000000,To programmer,? (0x3F)
15.492075000000000,To programmer,'255' (0xFF)
15.492599999999999,To programmer,? (0x3F)
15.493124999999999,To programmer,'255' (0xFF)
15.493655000000000,To programmer,? (0x3F)
15.494180000000000,To programmer,'255' (0xFF)
15.494705000000000,To programmer,? (0x3F)
15.495229999999999,To programmer,'255' (0xFF)
15.495755000000001,To programmer,? (0x3F)
15.496280000000000,To programmer,'255' (0xFF)
15.496805000000000,To programmer,? (0x3F)
15.497330000000000,To programmer,'255' (0xFF)
15.497854999999999,To programmer,? (0x3F)
15.498385000000001,To programmer,'255' (0xFF)
15.498910000000000,To programmer,? (0x3F)
15.499435000000000,To programmer,'255' (0xFF)
15.499960000000000,To programmer,? (0x3F)
15.500484999999999,To programmer,'255' (0xFF)
15.501010000000001,To programmer,? (0x3F)
15.501535000000001,To programmer,'255' (0xFF)
15.502060000000000,To programmer,? (0x3F)
15.502585000000000,To programmer,'255' (0xFF)
15.503114999999999,To programmer,? (0x3F)
15.503640000000001,To programmer,'255' (0xFF)
15.504165000000000,To programmer,4 (0x34)
15.504690000000000,To programmer,< (0x3C)

15.506405000000001,To programmer,? (0x3F)
15.506930000000001,To programmer,'255' (0xFF)
15.507455000000000,To programmer,? (0x3F)
15.507980000000000,To programmer,'255' (0xFF)
15.508505000000000,To programmer,? (0x3F)
15.509035000000001,To programmer,'255' (0xFF)
15.509560000000000,To programmer,? (0x3F)
15.510085000000000,To programmer,'255' (0xFF)
15.510610000000000,To programmer,? (0x3F)
15.511134999999999,To programmer,'255' (0xFF)
15.511659999999999,To programmer,? (0x3F)
15.512185000000001,To programmer,'255' (0xFF)
15.512710000000000,To programmer,? (0x3F)
15.513240000000000,To programmer,'255' (0xFF)
15.513764999999999,To programmer,? (0x3F)
15.514290000000001,To programmer,'255' (0xFF)
15.514815000000000,To programmer,? (0x3F)
15.515340000000000,To programmer,'255' (0xFF)
15.515865000000000,To programmer,? (0x3F)
15.516389999999999,To programmer,'255' (0xFF)
15.516914999999999,To programmer,? (0x3F)
15.517440000000001,To programmer,'255' (0xFF)
15.517970000000000,To programmer,? (0x3F)
15.518495000000000,To programmer,'255' (0xFF)
15.519019999999999,To programmer,? (0x3F)
15.519545000000001,To programmer,'255' (0xFF)
15.520070000000000,To programmer,? (0x3F)
15.520595000000000,To programmer,'255' (0xFF)
15.521120000000000,To programmer,? (0x3F)
15.521644999999999,To programmer,'255' (0xFF)
15.522169999999999,To programmer,? (0x3F)
15.522700000000000,To programmer,'255' (0xFF)
ROM END

15.549620000000001,To programmer,'6' (0x06)
15.600490000000001,To programmer,'8' (0x08)
15.601395000000000,To programmer,'0' (0x00)
15.601920000000000,To programmer,'0' (0x00)
15.603500000000000,To programmer,'0' (0x00)
15.604025000000000,To programmer,'0' (0x00)
15.638525000000000,To programmer,'6' (0x06)
15.689539999999999,To programmer,'12' (0x0C)
15.756520000000000,To programmer,'6' (0x06)
15.807620000000000,To programmer,\t (0x09)
15.808479999999999,To programmer,0 (0x30)
15.809005000000001,To programmer,0 (0x30)
15.809530000000001,To programmer,'15' (0x0F)
15.810465000000001,To programmer,'15' (0x0F)
15.811500000000001,To programmer,'15' (0x0F)
15.812465000000000,To programmer,'15' (0x0F)
15.813499999999999,To programmer,'15' (0x0F)
15.814530000000000,To programmer,'15' (0x0F)
15.815465000000000,To programmer,'15' (0x0F)
15.816465000000001,To programmer,'15' (0x0F)
15.817500000000001,To programmer,'204' (0xCC)
15.818025000000000,To programmer,'17' (0x11)
15.818550000000000,To programmer,'255' (0xFF)
15.819080000000000,To programmer,'255' (0xFF)
15.819604999999999,To programmer,'255' (0xFF)
15.820130000000001,To programmer,'255' (0xFF)
15.820655000000000,To programmer,'255' (0xFF)
15.821180000000000,To programmer,'255' (0xFF)
15.821705000000000,To programmer,'255' (0xFF)
15.822229999999999,To programmer,'255' (0xFF)
15.822755000000001,To programmer,'255' (0xFF)
15.823280000000000,To programmer,'255' (0xFF)
15.823810000000000,To programmer,'255' (0xFF)
15.824335000000000,To programmer,'255' (0xFF)
15.868645000000001,To programmer,'5' (0x05)
15.878584999999999,To programmer,'4' (0x04)
15.896604999999999,To programmer,\r (0x0D)
15.981619999999999,To programmer,'5' (0x05)
15.991630000000001,To programmer,'1' (0x01)
